
Non-selected data

  cod  gap   e0   1    2    3    4    5    6    7    8    9   10  sti
  -0.082  -0.075  -0.052  -0.014  -0.041  -0.064   0.169   0.006  -0.003
   0.063  -0.079   0.102   0.051  -0.158  -0.010  -0.010   0.062  -0.047  -0.088   0.010  -0.074  -0.031   0.095  -0.032  -0.005  -0.022   0.036   0.062  -0.022   0.016   0.001   0.016   0.045   0.033   0.002   0.004   0.020   0.004   0.003   0.015
   0.017  -0.050   0.023  -0.107  -0.029  -0.057  -0.116   0.243   0.058   0.087  -0.006   0.117   1.000   0.035   0.177   0.067  -0.355  -0.010   0.145  -0.313  -0.064  -0.338   0.034   0.034   0.020   0.024   0.005   0.005   0.026   0.010  -0.010
   0.057   0.001  -0.043   0.061   0.071  -0.064  -0.025   0.036   0.138
  -0.040  -0.038   0.069  -0.088   0.032  -0.028  -0.051   0.011  -0.005   0.064  -0.067   0.017   0.051  -0.012   0.074  -0.004  -0.049  -0.051  -0.014  -0.037  -0.024   0.004  -0.008  -0.036   0.020   0.009   0.020   0.026   0.034   0.050  -0.031
  -0.079   0.092   0.011  -0.064   0.006  -0.009  -0.042   0.005   0.107  -0.038   0.043  -0.023   0.035   1.000   0.162  -0.003  -0.038  -0.227  -0.133  -0.030  -0.214   0.056   0.271   0.030   0.002   0.036   0.049  -0.069   0.011  -0.001  -0.012
  -0.012  -0.023  -0.042   0.058   0.041   0.005  -0.175  -0.058  -0.046
  -0.036  -0.021   0.082  -0.161   0.049  -0.012  -0.100   0.079  -0.013   0.150  -0.023  -0.002   0.148  -0.027   0.166  -0.052  -0.106  -0.128  -0.045  -0.016  -0.075  -0.041  -0.034  -0.100  -0.030  -0.014   0.024   0.056   0.046   0.078  -0.111
  -0.099   0.153   0.023   0.026  -0.052   0.240  -0.029  -0.160  -0.027  -0.272  -0.519   0.027   0.177   0.162   1.000  -0.379  -0.420  -0.338  -0.058  -0.147  -0.075   0.295   0.203   0.186   0.037   0.033   0.099   0.000   0.047   0.008  -0.055
   0.041  -0.022  -0.002   0.014   0.007   0.069  -0.331  -0.141   0.011
  -0.030  -0.060   0.023  -0.055   0.076   0.006   0.030  -0.071   0.010   0.011  -0.014   0.070  -0.120  -0.029  -0.009   0.072   0.000  -0.009   0.016   0.051  -0.011   0.011  -0.021   0.031   0.021   0.018   0.033   0.018   0.016   0.033   0.058
  -0.036  -0.009   0.010   0.088  -0.020  -0.023   0.221  -0.100   0.044  -0.233   0.264  -0.165   0.067  -0.003  -0.379   1.000  -0.208   0.041  -0.363   0.295   0.075  -0.251  -0.209   0.024  -0.010   0.029  -0.020   0.016  -0.015  -0.018  -0.018
   0.006  -0.012  -0.105   0.116   0.107  -0.058   0.014   0.015  -0.059
   0.020   0.001  -0.040   0.147  -0.097   0.044   0.065  -0.048  -0.014  -0.136   0.030  -0.005  -0.107   0.009  -0.120   0.019   0.104   0.087   0.077  -0.019   0.081   0.038   0.039   0.078   0.030   0.012  -0.007  -0.013  -0.006  -0.037   0.051
   0.066  -0.100  -0.020   0.031   0.146  -0.217  -0.103   0.243  -0.038  -0.295   0.226   0.004  -0.355  -0.038  -0.420  -0.208   1.000   0.028   0.296  -0.391   0.115  -0.184  -0.003  -0.175  -0.039  -0.041  -0.098  -0.042  -0.038  -0.044   0.009
  -0.078  -0.026  -0.009   0.002   0.032   0.022   0.193   0.025   0.009
   0.063  -0.053   0.026   0.079  -0.061  -0.095   0.023  -0.027  -0.042  -0.126  -0.018  -0.028  -0.096   0.082  -0.225   0.055   0.041   0.197   0.032  -0.031   0.127   0.004   0.030   0.142   0.031   0.021  -0.006  -0.007  -0.013  -0.038   0.082
   0.056  -0.118   0.003  -0.049  -0.104  -0.027   0.066   0.013   0.301  -0.122   0.157   0.015  -0.010  -0.227  -0.338   0.041   0.028   1.000   0.085   0.119  -0.465  -0.064  -0.130  -0.296   0.011  -0.011  -0.104  -0.008  -0.038  -0.001   0.027
  -0.007   0.031   0.005  -0.019   0.041   0.001   0.153   0.076   0.064
   0.069  -0.004  -0.071   0.226  -0.108   0.039   0.028   0.086   0.119  -0.121  -0.026  -0.039  -0.052   0.053  -0.045  -0.179   0.062   0.007   0.075   0.052   0.020  -0.023   0.057  -0.006  -0.023  -0.022  -0.042  -0.019  -0.020  -0.069  -0.023
   0.095  -0.087  -0.033   0.016   0.060  -0.026  -0.300   0.179  -0.055   0.047  -0.456  -0.350   0.145  -0.133  -0.058  -0.363   0.296   0.085   1.000  -0.275   0.135  -0.269  -0.245   0.040   0.068  -0.043   0.009   0.026   0.004  -0.001   0.007
  -0.003   0.023   0.031  -0.023   0.019   0.005   0.087   0.028   0.118
  -0.020   0.081  -0.098  -0.032   0.122  -0.006   0.046   0.023   0.012   0.046   0.026  -0.008   0.036  -0.023   0.010  -0.003  -0.061   0.000   0.011  -0.010  -0.009  -0.013  -0.027  -0.043  -0.029  -0.012  -0.024  -0.056  -0.034  -0.032  -0.004
   0.020   0.028  -0.028  -0.021  -0.082   0.090   0.088  -0.152  -0.027   0.214  -0.316   0.166  -0.313  -0.030  -0.147   0.295  -0.391   0.119  -0.275   1.000   0.030  -0.223   0.066  -0.212   0.011   0.003   0.018   0.025  -0.008   0.033   0.038
  -0.002   0.000   0.096  -0.117  -0.175  -0.011   0.068   0.083  -0.119
  -0.057   0.056  -0.084   0.030   0.043   0.148   0.033   0.000   0.087   0.039  -0.023   0.064  -0.018  -0.077   0.095  -0.071   0.020  -0.181  -0.001   0.118  -0.001   0.014  -0.011  -0.065  -0.013  -0.018   0.010  -0.012  -0.016  -0.007   0.009
  -0.020   0.063   0.016   0.030   0.136  -0.044  -0.044  -0.034  -0.354   0.119  -0.267  -0.100  -0.064  -0.214  -0.075   0.075   0.115  -0.465   0.135   0.030   1.000  -0.015  -0.393  -0.275  -0.035  -0.044   0.008  -0.007   0.005  -0.007  -0.014
   0.002  -0.017   0.024  -0.086  -0.145  -0.027   0.040  -0.046  -0.075
  -0.049   0.006   0.039  -0.130   0.074  -0.032  -0.097  -0.029   0.083   0.169  -0.046   0.058   0.113  -0.051   0.126   0.018  -0.024  -0.117  -0.220   0.039  -0.049  -0.025  -0.048  -0.094  -0.043  -0.018  -0.003   0.014   0.004   0.045  -0.056
  -0.104   0.138   0.023   0.043  -0.116   0.196   0.072  -0.201   0.010   0.063   0.103  -0.450  -0.338   0.056   0.295  -0.251  -0.184  -0.064  -0.269  -0.223  -0.015   1.000  -0.013   0.062  -0.020   0.006   0.094   0.012   0.046   0.030   0.016
   0.066   0.054   0.026  -0.019  -0.005   0.072  -0.235  -0.115   0.039
  -0.010   0.026   0.019  -0.038  -0.007  -0.067  -0.015   0.020  -0.066   0.049   0.046  -0.039   0.075   0.001   0.026   0.043  -0.058   0.034  -0.004  -0.186   0.046   0.013   0.010  -0.033  -0.001   0.003  -0.006   0.008   0.003   0.008  -0.051
  -0.010   0.032  -0.015  -0.074   0.018   0.003  -0.049   0.013   0.012   0.011   0.075   0.187   0.034   0.271   0.203  -0.209  -0.003  -0.130  -0.245   0.066  -0.393  -0.013   1.000  -0.276   0.002   0.014   0.047  -0.001   0.038   0.002  -0.017
  -0.015  -0.005   0.070  -0.054  -0.046   0.078  -0.054   0.001   0.013
   0.015   0.002   0.020  -0.030   0.002  -0.037  -0.023   0.025   0.011   0.003   0.001  -0.039   0.035   0.019   0.101  -0.030   0.011  -0.014  -0.013   0.053  -0.192  -0.023   0.008  -0.031  -0.013   0.000  -0.025  -0.003   0.016   0.011  -0.027
   0.002  -0.029  -0.010   0.035  -0.062   0.014   0.017   0.035   0.068   0.043   0.051  -0.031   0.034   0.030   0.186   0.024  -0.175  -0.296   0.040  -0.212  -0.275   0.062  -0.276   1.000   0.043   0.031   0.058   0.052   0.013   0.030   0.026
   0.040   0.025  -0.045   0.116   0.150  -0.005  -0.050   0.022   0.016
   0.137   0.031  -0.054   0.034   0.022   0.003   0.025   0.011   0.038  -0.002   0.008  -0.018   0.010  -0.003  -0.008  -0.022   0.016   0.018  -0.023   0.016  -0.023  -0.292  -0.121  -0.108  -0.134  -0.130  -0.134  -0.130  -0.128  -0.130  -0.031
   0.043  -0.022  -0.011  -0.535   0.053   0.009  -0.044  -0.027  -0.030   0.012  -0.072  -0.032   0.020   0.002   0.037  -0.010  -0.039   0.011   0.068   0.011  -0.035  -0.020   0.002   0.043   1.000   0.504   0.455   0.502   0.503   0.507   0.507
   0.513   0.480   0.019  -0.013  -0.007  -0.003   0.039  -0.003   0.000
   0.082   0.044  -0.038  -0.047   0.042   0.022   0.009  -0.038   0.020   0.064   0.032   0.050   0.038  -0.066   0.021   0.003  -0.003  -0.030  -0.040   0.012  -0.009  -0.125  -0.344  -0.127  -0.130  -0.131  -0.114  -0.117  -0.114  -0.101   0.011
  -0.045   0.037   0.023  -0.465   0.032   0.068  -0.067  -0.020  -0.037  -0.009   0.025  -0.007   0.024   0.036   0.033   0.029  -0.041  -0.011  -0.043   0.003  -0.044   0.006   0.014   0.031   0.504   1.000   0.456   0.485   0.500   0.496   0.492
   0.502   0.469  -0.039   0.083   0.078  -0.036  -0.066  -0.023  -0.042
   0.089   0.137  -0.099  -0.020   0.064   0.017   0.018   0.052   0.123   0.183  -0.002   0.031   0.104  -0.091   0.203  -0.095  -0.082  -0.183  -0.078   0.033  -0.082  -0.134  -0.162  -0.474  -0.215  -0.174  -0.167  -0.156  -0.157  -0.129  -0.146
  -0.035   0.146  -0.021  -0.469  -0.162   0.228  -0.102   0.012  -0.159  -0.009  -0.042  -0.139   0.005   0.049   0.099  -0.020  -0.098  -0.104   0.009   0.018   0.008   0.094   0.047   0.058   0.455   0.456   1.000   0.501   0.491   0.510   0.490
   0.516   0.469   0.070  -0.011  -0.029   0.025  -0.184  -0.028  -0.024
   0.158   0.124  -0.161   0.083   0.051   0.019   0.064  -0.029   0.099   0.063   0.020   0.041   0.029  -0.083   0.041  -0.045   0.023  -0.026  -0.055   0.012  -0.038  -0.135  -0.142  -0.187  -0.333  -0.170  -0.169  -0.163  -0.161  -0.158  -0.129
   0.074  -0.020  -0.060  -0.518  -0.054   0.158  -0.113  -0.001  -0.155   0.010   0.002  -0.092   0.005  -0.069   0.000   0.016  -0.042  -0.008   0.026   0.025  -0.007   0.012  -0.001   0.052   0.502   0.485   0.501   1.000   0.513   0.522   0.513
   0.523   0.494   0.089  -0.011   0.006   0.015  -0.001   0.038  -0.056
   0.131   0.018  -0.007   0.009   0.001   0.027  -0.006   0.028   0.056   0.068   0.004   0.007   0.020  -0.020   0.058  -0.037  -0.044  -0.053  -0.021   0.023  -0.030  -0.130  -0.138  -0.159  -0.156  -0.274  -0.134  -0.127  -0.116  -0.113  -0.076
  -0.001   0.016  -0.009  -0.505   0.050   0.084  -0.111  -0.033  -0.170   0.020  -0.014  -0.087   0.026   0.011   0.047  -0.015  -0.038  -0.038   0.004  -0.008   0.005   0.046   0.038   0.013   0.503   0.500   0.491   0.513   1.000   0.522   0.515
   0.526   0.498   0.030   0.024   0.064   0.047  -0.108  -0.023  -0.027
   0.110   0.083  -0.049   0.006   0.006  -0.020   0.009   0.023   0.057   0.054  -0.003  -0.002   0.055  -0.039   0.061  -0.044  -0.011  -0.041  -0.038   0.011  -0.037  -0.132  -0.139  -0.166  -0.162  -0.149  -0.275  -0.147  -0.138  -0.132  -0.058
  -0.017   0.033   0.001  -0.556  -0.109   0.134  -0.080   0.020  -0.106   0.013  -0.015  -0.049   0.010  -0.001   0.008  -0.018  -0.044  -0.001  -0.001   0.033  -0.007   0.030   0.002   0.030   0.507   0.496   0.510   0.522   0.522   1.000   0.545
   0.552   0.512   0.088  -0.039  -0.016   0.042  -0.067   0.026  -0.013
   0.118   0.061  -0.052   0.042  -0.014   0.008   0.030   0.019   0.037   0.030   0.014  -0.015   0.016  -0.008   0.017  -0.005  -0.022  -0.007  -0.031   0.008  -0.017  -0.130  -0.136  -0.144  -0.151  -0.150  -0.162  -0.285  -0.154  -0.152  -0.004
  -0.010   0.014   0.014  -0.570  -0.098   0.089  -0.059   0.043  -0.104   0.018   0.007  -0.035  -0.010  -0.012  -0.055  -0.018   0.009   0.027   0.007   0.038  -0.014   0.016  -0.017   0.026   0.507   0.492   0.490   0.513   0.515   0.545   1.000
   0.552   0.515   0.082  -0.045  -0.012   0.042  -0.005   0.049   0.023
   0.122   0.020  -0.012   0.026  -0.024   0.004   0.010   0.000   0.037   0.033   0.002   0.009   0.012  -0.015   0.029  -0.004  -0.010  -0.026  -0.043   0.009  -0.008  -0.134  -0.138  -0.148  -0.147  -0.145  -0.144  -0.139  -0.216  -0.125  -0.014
  -0.034   0.056   0.022  -0.544  -0.143   0.147  -0.069   0.037  -0.125  -0.032  -0.025  -0.082   0.057  -0.012   0.041   0.006  -0.078  -0.007  -0.003  -0.002   0.002   0.066  -0.015   0.040   0.513   0.502   0.516   0.523   0.526   0.552   0.552
   1.000   0.532   0.010   0.010   0.016   0.009  -0.068   0.004   0.049
   0.136   0.023  -0.019   0.058  -0.046   0.022   0.012   0.020   0.041  -0.003   0.002  -0.010   0.001   0.006  -0.007  -0.029  -0.004   0.004  -0.008   0.000   0.006  -0.119  -0.118  -0.123  -0.139  -0.138  -0.139  -0.135  -0.129  -0.225  -0.024
   0.007  -0.007   0.011  -0.488  -0.090   0.123  -0.115   0.054  -0.142   0.010   0.003  -0.075   0.001  -0.023  -0.022  -0.012  -0.026   0.031   0.023   0.000  -0.017   0.054  -0.005   0.025   0.480   0.469   0.469   0.494   0.498   0.512   0.515
   0.532   1.000  -0.005   0.047   0.071   0.004  -0.029  -0.010   0.031
  -0.002   0.387  -0.321   0.167  -0.005  -0.026   0.186   0.079   0.163   0.057   0.052  -0.114   0.090  -0.045   0.025  -0.090  -0.001   0.021  -0.064  -0.012  -0.042  -0.022  -0.030  -0.163  -0.164  -0.118  -0.183  -0.182  -0.169  -0.191  -0.163
   0.129  -0.022  -0.087  -0.469  -0.141   0.044  -0.070   0.086  -0.069   0.052  -0.051  -0.052  -0.043  -0.042  -0.002  -0.105  -0.009   0.005   0.031   0.096   0.024   0.026   0.070  -0.045   0.019  -0.039   0.070   0.089   0.030   0.088   0.082
   0.010  -0.005   1.000  -0.756  -0.545   0.403   0.246   0.283  -0.168
  -0.005  -0.228   0.192  -0.118   0.015   0.007  -0.104  -0.026  -0.080  -0.023  -0.030   0.058  -0.040   0.026   0.000   0.028  -0.016  -0.016   0.050   0.010   0.002   0.022   0.002   0.089   0.090   0.062   0.097   0.109   0.117   0.112   0.081
  -0.074  -0.084   0.025   0.575   0.068   0.053   0.034  -0.063   0.089  -0.084   0.084  -0.014   0.061   0.058   0.014   0.116   0.002  -0.019  -0.023  -0.117  -0.086  -0.019  -0.054   0.116  -0.013   0.083  -0.011  -0.011   0.024  -0.039  -0.045
   0.010   0.047  -0.756   1.000   0.805  -0.501  -0.190  -0.137   0.085
   0.063  -0.287   0.237  -0.102  -0.020   0.013  -0.130  -0.013  -0.096  -0.072  -0.037   0.035  -0.067   0.071  -0.031   0.029  -0.005   0.015   0.069   0.015   0.007   0.033   0.030   0.136   0.095   0.056   0.086   0.117   0.143   0.111   0.031
  -0.028  -0.222  -0.016   0.367   0.030   0.089   0.076  -0.068   0.084  -0.129   0.086  -0.041   0.071   0.041   0.007   0.107   0.032   0.041   0.019  -0.175  -0.145  -0.005  -0.046   0.150  -0.007   0.078  -0.029   0.006   0.064  -0.016  -0.012
   0.016   0.071  -0.545   0.805   1.000  -0.150  -0.208  -0.156   0.169
  -0.009   0.032  -0.025  -0.010   0.039   0.017  -0.006   0.015   0.040   0.054  -0.008   0.004   0.031  -0.018   0.043  -0.028  -0.026  -0.029  -0.019   0.002  -0.035   0.001   0.006  -0.033  -0.036  -0.037  -0.028  -0.013   0.005   0.000  -0.072
  -0.025   0.030  -0.081  -0.337  -0.114   0.126  -0.018  -0.079  -0.091  -0.078  -0.022  -0.064  -0.064   0.005   0.069  -0.058   0.022   0.001   0.005  -0.011  -0.027   0.072   0.078  -0.005  -0.003  -0.036   0.025   0.015   0.047   0.042   0.042
   0.009   0.004   0.403  -0.501  -0.150   1.000  -0.058   0.028  -0.057
   0.080   0.283  -0.338   0.406  -0.161   0.005   0.281  -0.020   0.017  -0.326   0.127  -0.196  -0.178   0.121  -0.365   0.082   0.192   0.365   0.061  -0.061   0.114   0.035   0.088   0.202   0.034   0.013  -0.088  -0.145  -0.155  -0.236   0.183
   0.335  -0.383  -0.078  -0.192   0.057  -0.309   0.046   0.182   0.066   0.119   0.082   0.169  -0.025  -0.175  -0.331   0.014   0.193   0.153   0.087   0.068   0.040  -0.235  -0.054  -0.050   0.039  -0.066  -0.184  -0.001  -0.108  -0.067  -0.005
  -0.068  -0.029   0.246  -0.190  -0.208  -0.058   1.000   0.336  -0.044
   0.074   0.133  -0.132   0.168  -0.088  -0.069   0.127   0.131   0.094  -0.092   0.089  -0.206   0.021   0.126  -0.093  -0.070  -0.042   0.160   0.055  -0.065  -0.030   0.004   0.015   0.018  -0.020  -0.070  -0.124  -0.128  -0.068  -0.125   0.013
   0.162  -0.147  -0.097  -0.099  -0.163  -0.016  -0.073   0.127   0.088   0.033   0.064   0.006   0.036  -0.058  -0.141   0.015   0.025   0.076   0.028   0.083  -0.046  -0.115   0.001   0.022  -0.003  -0.023  -0.028   0.038  -0.023   0.026   0.049
   0.004  -0.010   0.283  -0.137  -0.156   0.028   0.336   1.000  -0.317
   0.101  -0.226   0.180   0.084  -0.206  -0.017  -0.086  -0.022  -0.135  -0.153   0.020  -0.045  -0.109   0.143  -0.088   0.133   0.076   0.058  -0.050  -0.004   0.090   0.010   0.058   0.096   0.095   0.076   0.018   0.044   0.012   0.024   0.083
   0.010  -0.114   0.024  -0.005  -0.033  -0.137   0.127   0.108   0.058   0.000  -0.110  -0.003   0.138  -0.046   0.011  -0.059   0.009   0.064   0.118  -0.119  -0.075   0.039   0.013   0.016   0.000  -0.042  -0.024  -0.056  -0.027  -0.013   0.023
   0.049   0.031  -0.168   0.085   0.169  -0.057  -0.044  -0.317   1.000

Number of iterations    0
Minutes to convergence     0.00000

Standard frontier LCM

12.724719019525 
 0.188348091029 
 0.726980181133 
 0.043049624322 
 0.092470293628 
 0.033406388749 
 0.128106241500 
 0.295980567200 
 0.041292110253 
 0.080456152367 
 0.020898177797 
-0.108970585332 
 0.118408186074 
-0.085300020234 
 0.002285065953 
-0.208960660660 
 0.008312267533 
-0.004691857270 
 0.014431609832 
-0.020941622778 
-0.008129318243 
 0.010332436650 
-0.037554634397 
-0.093610153775 
-0.075603070447 
-0.040196333267 
-0.063117741169 
-0.059991064492 
-0.072929787691 
-0.026999529735 
-2.660184680503 
-2.401891437287 
 0.442381877827 
 0.726192860573 
12.683510292638 
 0.405177491169 
 0.349587695953 
 0.130638520587 
 0.091920611469 
 0.043392281681 
 0.121068012858 
 0.411811362171 
 0.125262560616 
-0.049448540031 
-0.027073272833 
-0.419835824513 
 0.010249076892 
 0.099450277081 
-0.076016686383 
-0.032485765023 
 0.113922617009 
 0.236220281626 
-0.078131729711 
-0.011983703087 
-0.040141378239 
 0.033532495108 
-0.042653351698 
-0.126311080339 
-0.075339481095 
-0.080637665523 
-0.127329364207 
-0.135054018813 
-0.162305948870 
-0.123260888139 
-2.163420395271 
-2.222542157215 
-1.411991185644 
 0.535628079468 
-0.297339494148 
 3.655236990287 
-0.081344114703 

Standard frontier LCM
SFA GROUP 1:       12.7247    0.1883    0.7270    0.0430    0.0925    0.0334    0.1281    0.2960    0.0413    0.0805    0.0209   -0.1090    0.1184   -0.0853    0.0023   -0.2090    0.0083   -0.0047    0.0144   -0.0209   -0.0081    0.0103   -0.0376 
  -0.0936   -0.0756   -0.0402   -0.0631   -0.0600   -0.0729   -0.0270   -2.6602   -2.4019    0.4424    0.7262 
SFA GROUP 2:       12.6835    0.4052    0.3496    0.1306    0.0919    0.0434    0.1211    0.4118    0.1253   -0.0494   -0.0271   -0.4198    0.0102    0.0995   -0.0760   -0.0325    0.1139    0.2362   -0.0781   -0.0120   -0.0401    0.0335   -0.0427 
  -0.1263   -0.0753   -0.0806   -0.1273   -0.1351   -0.1623   -0.1233   -2.1634   -2.2225   -1.4120    0.5356 
Logit variables:   -0.2973    3.6552   -0.0813 

Posterior class probabilities (TECH=1, TECH=2): 

total average: 
 45.12  54.88 
number: 
1187.00 1243.00 
partial average: 
 72.40  80.94 
partial maximum: 
100.00 100.00 
partial minimum: 
 50.01  50.01 
partial standard deviation: 
 12.94  17.28 

Posterior probabilities (class 1): 


Annual statistics 

   num    year    mean     std    min     max
120.000   1.000  73.060  11.964  50.404  99.617 
128.000   2.000  69.936  12.430  50.254  99.996 
137.000   3.000  72.232  12.479  50.630 100.000 
135.000   4.000  70.828  11.838  50.548  99.597 
118.000   5.000  72.450  13.307  50.006  99.879 
122.000   6.000  73.211  12.939  50.366  99.822 
118.000   7.000  72.794  12.941  52.084  99.977 
121.000   8.000  71.083  13.721  50.094  99.730 
100.000   9.000  75.518  14.108  50.502  99.925 
 88.000  10.000  74.359  13.687  50.240  99.485 

Annual statistics 

   num    year    mean     std    min     max
1187.000   1.000  72.404  12.939  50.006 100.000 

Posterior probabilities (class 2): 


Annual statistics 

   num    year    mean     std    min     max
124.000   1.000  78.221  17.328  50.424 100.000 
131.000   2.000  79.593  15.782  50.360 100.000 
130.000   3.000  79.804  16.987  50.240 100.000 
128.000   4.000  76.876  17.589  50.136 100.000 
117.000   5.000  78.410  18.282  50.118 100.000 
119.000   6.000  81.807  17.673  50.009 100.000 
130.000   7.000  81.868  18.273  50.956 100.000 
127.000   8.000  84.482  16.156  51.166 100.000 
139.000   9.000  83.500  16.872  50.117 100.000 
 98.000  10.000  85.466  16.196  50.436 100.000 

Annual statistics 

   num    year    mean     std    min     max
1243.000   1.000  80.936  17.284  50.009 100.000 


 -------------------------------- 
